808,泡沫,细腻,使用体验,正面
809,_,很喜欢,整体,正面
809,活动,_,价格,正面
810,_,浮粉,使用体验,负面
811,_,挺温和的,使用体验,正面
811,_,不刺激,使用体验,正面
811,_,很香,气味,正面
812,补水,很好,功效,正面
812,_,很赞,整体,正面
813,_,蛮不错,整体,正面
814,物流,很快,物流,正面
815,物流速度,有点慢,物流,负面
816,_,不错,整体,正面
816,_,薄,使用体验,正面
816,_,服帖,使用体验,正面
817,赠品,非常不错,价格,正面
817,_,很好用,整体,正面
818,_,很不错,整体,正面
819,_,不错,整体,正面
820,_,好用,整体,正面
820,_,很喜欢,整体,正面
820,_,不贵,价格,负面
821,_,还不错,整体,正面
822,_,还可以,整体,正面
823,_,挺好用的,整体,正面
823,物流,超快,物流,正面
824,_,好评,整体,正面
824,_,很贴脸,使用体验,正面
825,_,不错,整体,正面
825,_,挺好的,整体,正面
825,_,正品,真伪,正面
826,_,很好用,整体,正面
827,_,不够细腻,使用体验,负面
827,_,一片一片的,使用体验,正面
827,_,浮粉,使用体验,负面
828,_,蛮轻薄的,使用体验,正面
828,_,很服帖,使用体验,正面
828,透气性,比较好,使用体验,正面
828,_,水分,使用体验,正面
828,_,还可以,整体,正面
828,_,总体满意,整体,正面
829,_,最喜欢,整体,正面
830,_,一点不好,整体,负面
830,_,洗不净,使用体验,负面
830,_,比较油,使用体验,负面
831,_,很不错,整体,正面
831,_,很喜欢,整体,正面
831,优惠活动,很给力,价格,正面
831,客服态度,很好,服务,正面
832,活动,_,价格,正面
833,活动,_,价格,正面
833,_,物美价廉,价格,正面
834,_,可以的,整体,正面
835,_,还好,整体,正面
835,性价比,很高,价格,正面
836,_,很水润,使用体验,正面
837,_,挺好的,整体,正面
837,_,很轻薄,使用体验,正面
837,_,很好的,整体,正面
838,_,还行,整体,正面
839,_,好看,整体,正面
839,_,方便用,整体,正面
839,_,干净,功效,正面
840,_,很棒,整体,正面
840,_,很自然,功效,正面
840,_,不加白,功效,负面
841,_,便宜,价格,正面
841,_,好用,整体,正面
841,物流,快,物流,正面
842,_,还不错,整体,正面
843,_,还可以,整体,正面
843,_,没什么过敏,使用体验,正面
843,_,比较服帖,使用体验,正面
844,_,一般,整体,中性
845,_,挺好,整体,正面
845,_,白的自然,功效,正面
846,_,很好,整体,正面
846,_,非常满意,整体,正面
847,_,不错,整体,正面
847,快递小哥,_,物流,正面
848,_,很自然,功效,正面
849,速度,快,物流,正面
850,包装,_,包装,正面
851,_,不是很好用,整体,负面
852,_,好用,整体,正面
853,_,挺喜欢,整体,正面
854,_,赞,整体,正面
855,_,好评,整体,正面
855,物流,出乎意外的快,物流,正面
855,_,赞,整体,正面
856,_,保湿,功效,正面
856,_,不干,使用体验,负面
856,_,经济,价格,正面
856,_,实惠,价格,正面
857,_,很实惠,价格,正面
858,_,挺好的,整体,正面
858,价格,实惠,价格,正面
859,_,很好,整体,正面
860,_,超好用,整体,正面
860,_,很水润,使用体验,正面
861,活动,_,价格,正面
861,_,划算,价格,正面
862,_,可以,整体,正面
862,_,美美哒,整体,正面
863,_,很滋润,使用体验,正面
864,_,太棒了,整体,正面
864,_,好,整体,正面
865,送货,快,物流,正面
865,服务,好,物流,正面
865,_,非常棒,整体,正面
866,赠品,还可以,价格,正面
867,_,挺好用的,整体,正面
867,_,不厚重,使用体验,正面
867,_,提亮肤色,功效,正面
867,味道,不错,气味,正面
868,_,不错,整体,正面
868,_,很喜欢,整体,正面
869,_,还行,整体,正面
869,味道,淡淡的,气味,正面
870,_,不油腻,使用体验,正面
870,_,合适,整体,正面
871,_,不错,整体,正面
871,_,很满意,整体,正面
872,_,挺好的,整体,正面
872,_,自然白,功效,正面
872,香味,_,气味,正面
873,_,是,整体,负面
873,_,正品,真伪,正面
873,_,便宜很多,价格,正面
874,_,是正品,真伪,正面
874,_,很好用,整体,正面
874,快递,很给力,物流,正面
875,价格,不高,价格,负面
876,快递,超级快,物流,正面
876,_,是正品,真伪,正面
877,_,很有用,整体,正面
877,_,非常好用,整体,正面
877,_,一点也,整体,负面
877,_,不油腻,使用体验,正面
877,_,棒棒哒,整体,正面
878,_,棒棒的,整体,正面
879,活动,_,价格,正面
879,颜色,很自然,功效,正面
879,_,喜欢,整体,正面
880,_,方便,整体,正面
880,上妆,很快,功效,正面
880,_,很轻薄,使用体验,正面
880,_,还可以,整体,正面
881,味道,太刺鼻,气味,负面
881,塑料味,太浓,气味,负面
882,_,很不错,整体,正面
882,补水,挺好的,功效,正面
882,价格,很实惠,价格,正面
882,_,很好用,整体,正面
883,_,特别快,物流,正面
883,_,很满意,整体,正面
884,遮瑕效果,超级好,功效,正面
884,_,很亮,功效,正面
884,_,很白,功效,正面
884,_,很喜欢,整体,正面
885,物流,很快,物流,正面
885,_,很好,整体,正面
886,_,棒棒,整体,正面
887,物流,超快,物流,正面
887,价格,相当实惠,价格,正面
887,_,很好,整体,正面
887,_,干净,功效,正面
888,_,不错,整体,正面
888,_,非常好,整体,正面
889,_,还可以,整体,正面
889,味道,清香,气味,正面
890,_,很不错,整体,正面
890,_,物有所值,整体,正面
891,保湿效果,还不错,功效,正面
892,补水,还行,功效,正面
892,_,很便宜,价格,正面
893,_,挺好的,整体,正面
893,赠品,_,价格,正面
893,_,非常满意,整体,正面
894,美白效果,不是太明显,功效,负面
894,价格,挺实惠的,价格,正面
894,_,挺好,整体,正面
894,_,挺好的,整体,正面
894,_,棒棒哒,整体,正面
895,_,不错,整体,正面
896,_,刺痛,使用体验,负面
896,_,假的,真伪,负面
897,_,好评,整体,正面
897,_,不错,整体,正面
898,清洁效果,很好,功效,正面
898,_,方便,整体,正面
898,_,快捷,物流,正面
899,_,不会差,整体,正面
900,_,真心好用,整体,正面
900,保湿效果,好,功效,正面
900,_,很贴肤,使用体验,正面
900,_,很细腻,使用体验,正面
900,客服态度,_,服务,正面
901,_,不错,整体,正面
902,赠品,_,价格,正面
902,补,_,功效,正面
903,_,可以,整体,正面
903,_,干不干净,功效,负面
903,_,还好,整体,正面
904,_,不错,整体,正面
905,_,挺小的,尺寸,正面
905,_,还好,整体,正面
906,_,自然,功效,正面
906,_,不卡粉,使用体验,正面
906,_,很接近肤色,功效,正面
906,_,满意,整体,正面
907,_,很好,整体,正面
907,送货速度,快,物流,正面
908,_,不错,整体,正面
909,_,挺好用的,整体,正面
910,_,太不好了,整体,负面
911,_,不错,整体,正面
912,_,好用,整体,正面
913,_,真的好用,整体,正面
914,_,挺好用的,整体,正面
915,_,还好,整体,正面
916,持久情况,还可以,功效,正面
916,_,有点黏,使用体验,负面
917,清洁效果,好,功效,正面
918,香味,淡淡的,气味,正面
918,保湿效果,挺好,功效,正面
918,_,容易吸收,使用体验,正面
919,_,挺细腻的,使用体验,正面
919,_,提亮肤色,功效,正面
920,_,还行,整体,正面
921,_,不错,整体,正面
921,_,好自然,功效,正面
922,_,很好用,整体,正面
922,_,清透,使用体验,正面
922,_,湿润,使用体验,正面
922,_,提亮肤色,功效,正面
923,_,很好,整体,正面
923,_,物美价廉,价格,正面
924,快递大哥,人很好,物流,正面
924,_,好评,整体,正面
925,_,不错,整体,正面
925,_,有点稠,使用体验,负面
926,_,很不错,整体,正面
926,精华,_,成分,正面
926,_,多,整体,正面
927,快递速度,很快,物流,正面
927,服务态度,很好,物流,正面
928,包装盒,_,包装,正面
928,_,太简陋了,包装,负面
928,_,很旧,包装,负面
928,_,被骗了,整体,负面
928,服务,太差了,服务,负面
929,_,还行,整体,正面
929,_,还好,整体,正面
930,_,超级划算,价格,正面
931,_,不错,整体,正面
932,_,都说好,整体,正面
933,_,太假了,真伪,负面
933,_,会掉粉,使用体验,负面
933,_,起皮,使用体验,负面
933,_,失望,整体,负面
934,_,真心不错,整体,正面
935,_,很好,整体,正面
935,_,很喜欢,整体,正面
936,_,很好看,整体,正面
936,_,很好,整体,正面
937,_,还不错,整体,正面
938,_,很显白,功效,正面
938,_,挺好,整体,正面
939,_,不错,整体,正面
940,_,还可以,整体,正面
940,_,不过敏,使用体验,正面
941,_,很好用,整体,正面
941,补,_,功效,正面
941,_,便宜优惠,价格,正面
942,_,还可以,整体,正面
943,_,是正品,真伪,正面
943,活动,划算,价格,正面
944,_,挺不错的,整体,正面
944,_,很轻薄,使用体验,正面
945,美白,没有感觉到,功效,负面
945,吸收,挺好的,使用体验,正面
945,淡斑效果,没感觉到,功效,负面
945,保湿,可以,功效,正面
946,_,不错,整体,正面
947,_,很舒服,整体,正面
947,_,润润的,使用体验,正面
947,_,棒棒哒,整体,正面
948,_,不错,整体,正面
949,_,滑滑的,使用体验,正面
950,_,是正品,真伪,正面
950,_,卡,使用体验,负面
950,_,超级滋润,使用体验,正面
950,_,很服帖,使用体验,正面
951,味道,清新,气味,正面
951,_,还不错,整体,正面
951,_,不油腻,使用体验,正面
952,_,是不是真品,真伪,负面
953,送货,快,物流,正面
954,_,还不错,整体,正面
954,美容液,比较丰富,成分,正面
954,_,滑滑的,使用体验,正面
954,尺寸大小,合适,尺寸,正面
954,_,非常服帖,使用体验,正面
954,价格,不贵,价格,正面
955,_,还好吧,整体,正面
955,物流,很给力,物流,正面
955,快递员态度,很好,物流,正面
955,_,好评,整体,正面
956,_,超级好用,整体,正面
956,_,很喜欢,整体,正面
957,包装,完好,包装,正面
957,_,还行,整体,正面
957,能力,洗不干净,使用体验,负面
957,_,不推荐,整体,负面
958,_,垃圾,整体,负面
959,面膜液,没有多少,使用体验,负面
959,_,差了很多,整体,负面
960,_,挺好的,整体,正面
960,物流,有点慢,物流,负面
961,价格,非常合适,价格,正面
961,_,喜欢,整体,正面
961,_,跟舒服,使用体验,正面
962,水分,多,成分,正面
962,速度,快,物流,正面
962,_,挺好的,整体,正面
963,_,挺好的,整体,正面
963,_,挺服帖的,使用体验,正面
964,_,不错,整体,正面
964,_,挺好的,整体,正面
965,_,非常好用,整体,正面
965,_,比较滋润,使用体验,正面
966,_,很喜欢,整体,正面
967,_,是正品,真伪,正面
967,_,不刺激,使用体验,正面
967,_,不会刺痛,使用体验,正面
968,_,非常的不错,整体,正面
968,_,很自然,功效,正面
969,_,很好,整体,正面
969,味道,_,气味,正面
969,_,很不错,整体,正面
969,_,超级喜欢,整体,正面
970,味道,很好,气味,正面
970,卖家,好有爱,服务,正面
971,_,很满意,整体,正面
971,_,服贴,使用体验,正面
971,_,不卡粉,使用体验,正面
971,_,很好,整体,正面
972,_,不错,整体,正面
972,_,挺好的,整体,正面
973,赠品,很好,价格,正面
973,_,补水,功效,正面
973,_,美白,功效,正面
973,_,好,整体,正面
974,_,还行吧,整体,正面
974,_,有点干,使用体验,负面
974,_,还,整体,正面
975,_,挺好用的,整体,正面
976,_,特别给力,整体,正面
976,快递,给,物流,正面
977,_,更好,整体,正面
978,_,蛮好的,整体,正面
978,_,划算,价格,正面
979,_,水水润润的,使用体验,正面
979,_,实惠,价格,正面
979,_,很不错,整体,正面
980,_,不油腻,使用体验,正面
980,_,好用,整体,正面
981,发货,非常不错,物流,正面
981,_,非常给力,整体,正面
981,_,赞一下,整体,正面
982,_,还不错,整体,正面
982,_,挺好用的,整体,正面
982,_,是,整体,负面
982,_,正品,真伪,正面
983,_,有点白,功效,负面
983,_,挺保湿,功效,正面
984,_,不错,整体,正面
985,_,很好用,整体,正面
985,价格,合适,价格,正面
986,_,很不错,整体,正面
986,包装,比较好,包装,正面
986,_,很喜欢,整体,正面
986,_,有点小,尺寸,负面
987,_,不错,整体,正面
987,_,很便宜,价格,正面
988,_,超级喜欢,整体,正面
988,_,微微一点白,功效,负面
988,_,薄薄的,使用体验,正面
988,_,很舒服,整体,正面
989,_,是正品,真伪,正面
989,_,棒棒哒,整体,正面
989,服务,_,物流,正面
989,物流,棒,物流,正面
990,_,很好,整体,正面
990,_,喜欢,整体,正面
991,_,水水的,使用体验,正面
991,_,很舒服,整体,正面
991,_,很清爽,使用体验,正面
992,_,非常好,整体,正面
992,_,很喜欢,整体,正面
992,_,细腻,使用体验,正面
992,_,不油腻,使用体验,正面
992,_,很好用,整体,正面
993,味道,很好闻,气味,正面
993,上妆效果,很好,功效,正面
994,_,非常棒,整体,正面
994,_,经济实惠,价格,正面
994,赠品,好多,价格,正面
994,包装,挺好,包装,正面
995,_,贵,价格,正面
996,_,不错,整体,正面
996,_,好评,整体,正面
997,_,还好,整体,正面
998,_,假的,真伪,负面
999,_,没有多大效果,整体,负面
1000,_,非常满意,整体,正面
1000,_,很喜欢,整体,正面
1000,态度,好,服务,正面
1000,物流,特别快,物流,正面
1001,_,很好,整体,正面
1001,_,是正品,真伪,正面
1002,湿,_,使用体验,负面
1003,_,很划算,价格,正面
1003,味道,很好闻,气味,正面
1003,_,很自然,功效,正面
1004,赠品,不错,价格,正面
1004,_,希望是正品,真伪,正面
1005,_,还可以,整体,正面
1006,_,很服帖,使用体验,正面
1006,精华液,多,成分,正面
1006,_,滑滑的,使用体验,正面
1006,_,嫩嫩的,使用体验,正面
1007,_,还不错,整体,正面
1007,包装,完整,包装,正面
1007,_,挺清爽的,使用体验,正面
1008,_,非常喜欢,整体,正面
1008,_,物超所值,整体,正面
1008,_,超赞,整体,正面
1008,物流,常快,物流,正面
1008,商家服务,好,服务,正面
1009,_,粘稠些,使用体验,负面
1009,_,挺好用的,整体,正面
1009,_,很好推开,使用体验,正面
1009,_,好评,整体,正面
1010,清洁能力,_,功效,正面
1010,泡沫,适中,使用体验,正面
1010,_,非常舒适,使用体验,正面
1010,_,有一定的,整体,正面
1011,_,不错,整体,正面
1011,_,还好,整体,正面
1011,服务态度,很好,物流,正面
1012,发货速度,非常快,物流,正面
1012,_,正品,真伪,正面
1012,_,五星好评,整体,正面
1013,包装,_,包装,正面
1013,补水效果,不错,功效,正面
1014,包装,很细心,包装,正面
1015,快递,挺给力,物流,正面
1016,_,非常好用,整体,正面
1016,_,喜欢,整体,正面
1017,_,挺好用的,整体,正面
1017,颜色,比较均匀,功效,正面
1018,_,好评,整体,正面
1018,_,挺舒服的,整体,正面
1019,_,还可以,整体,正面
1020,遮暇效果,很好,功效,正面
1020,美白效果,不错,功效,正面
1020,味道,有点太香,气味,负面
1021,_,不错,整体,正面
1021,_,不刺激,使用体验,正面
1022,_,很好用,整体,正面
1022,_,很服帖,使用体验,正面
1022,_,好很多,整体,正面
1023,包装,很好,包装,正面
1023,_,没有破损,包装,正面
1023,物流,很快,物流,正面
1024,_,挺好用的,整体,正面
1024,_,不紧绷,使用体验,正面
1025,_,不错,整体,正面
1026,_,好用,整体,正面
1027,_,补水,功效,正面
1027,_,保湿,功效,正面
1027,_,提亮,功效,正面
1027,_,清洁,功效,正面
1027,_,收缩毛孔,使用体验,正面
1028,_,挺好的,整体,正面
1028,_,挺喜欢的,整体,正面
1029,_,物有所值,整体,正面
1030,物流,很快,物流,正面
1031,_,不错,整体,正面
1031,大小,合适,尺寸,正面
1031,补水效果,错,功效,负面
1032,_,一般化,整体,中性
1032,_,太厚了,使用体验,负面
1033,香味,淡淡的,气味,正面
1033,保湿效果,很好用,功效,正面
1033,_,不错,整体,正面
1034,_,好用,整体,正面
1034,_,补水,功效,正面
1035,_,还不错,整体,正面
1035,_,挺通透的,使用体验,正面
1036,_,满意,整体,正面
1037,_,很喜欢,整体,正面
1038,_,挺好的,整体,正面
1039,_,很满意,整体,正面
1040,物流,非常快,物流,正面
1040,包装,很好,包装,正面
1041,_,还不错,整体,正面
1041,活动,_,价格,正面
1042,补水,没什么问题,功效,正面
1042,_,便宜,价格,正面
1043,_,喜欢,整体,正面
1043,_,好评,整体,正面
1044,_,非常满意,整体,正面
1044,_,物美价廉,价格,正面
1044,_,非常好用,整体,正面
1045,包装,很喜欢,包装,正面
1046,精华液,很多,成分,正面
1046,面膜纸,薄透的,使用体验,正面
1047,_,还不错,整体,正面
1048,_,比较温和,使用体验,正面
1049,_,还不错,整体,正面
1049,价格,多多促销,价格,正面
1049,_,多多优惠,价格,正面
1050,_,最好用,整体,正面
1051,_,挺好用的,整体,正面
1052,持妆,_,功效,正面
1052,控油效果,不错,功效,正面
1052,遮暇,一般般,功效,中性
1053,_,不错,整体,正面
1054,活动,_,价格,正面
1054,_,快,物流,正面
1055,物流,快,物流,正面
1056,_,挺好的,整体,正面
1056,_,不错,整体,正面
1057,_,非常不错,整体,正面
1058,快递,很速度,物流,正面
1059,_,一般般,整体,中性
1060,_,很好,整体,正面
1060,_,很喜欢,整体,正面
1060,卸妆,挺好的,功效,正面
1060,泡沫,很多,使用体验,正面
1061,_,很好用,整体,正面
1061,_,不错,整体,正面
1062,_,挺划算的,价格,正面
1062,_,好评,整体,正面
1063,_,还不错,整体,正面
1064,_,不油腻,使用体验,正面
1064,_,很自然,功效,正面
1064,味道,很好闻,气味,正面
1064,物流,很快,物流,正面
1064,_,满意,整体,正面
1065,味道,不是很喜欢,气味,负面
1065,_,怪怪的,整体,负面
1066,物流配送,非常快,物流,正面
1066,香味,_,气味,正面
1066,_,很喜欢,整体,正面
1067,赠品,划算,价格,正面
1068,_,挺好,整体,正面
1068,_,不错,整体,正面
1068,_,挺快,物流,正面
1069,物流,很快,物流,正面
1070,物流,快,物流,正面
1070,_,很划算,价格,正面
1071,_,五星好评,整体,正面
1072,_,很好,整体,正面
1072,_,是正品,真伪,正面
1072,物流,很快,物流,正面
1073,_,非常好,整体,正面
1074,_,很划算,价格,正面
1074,包装,不错,包装,正面
1075,_,很小,尺寸,正面
1075,_,不大好,整体,负面
1076,_,很不错,整体,正面
1076,_,不是特别显白,功效,负面
1076,_,很自然,功效,正面
1076,快递,超快,物流,正面
1077,_,干巴巴的,使用体验,负面
1077,_,一点都不水润,使用体验,负面
1077,_,很硬,使用体验,负面
1077,_,不好使,整体,负面
1078,_,可以,整体,正面
1078,瓶盖,弄碎了,包装,负面
1079,态度,非常好,服务,正面
1080,_,很好用,整体,正面
1080,_,很舒服,整体,正面
1081,物流,超快,物流,正面
1081,服务,到家,物流,正面
1081,增品,_,价格,正面
1081,_,收到,物流,正面
1082,_,五星好评,整体,正面
1083,物流,超级给力,物流,正面
1083,_,很好,整体,正面
1083,价格,合适,价格,正面
1084,_,好干燥,使用体验,正面
1085,_,很好用,整体,正面
1085,_,很舒服,整体,正面
1085,_,很水润,使用体验,正面
1086,_,不错,整体,正面
1086,_,便宜好多,价格,正面
1086,_,划算,价格,正面
1087,_,好,整体,正面
1088,_,还不错,整体,正面
1088,遮瑕,_,功效,正面
1088,提亮效果,不错,功效,正面
1088,_,有点干,使用体验,负面
1088,_,起皮,使用体验,负面
1089,快递,_,物流,正面
1089,_,很快,物流,正面
1090,_,很不错,整体,正面
1091,_,太一般了,整体,中性
1091,_,干,使用体验,负面
1091,_,干死了,使用体验,负面
1092,快递速度,很快,物流,正面
1092,包装,不错,包装,正面
1093,_,好用,整体,正面
1093,_,增白,功效,正面
1093,_,遮瑕,功效,正面
1094,快递,_,物流,正面
1095,_,很干净,功效,正面
1095,_,很好用,整体,正面
1096,_,还不错,整体,正面
1096,_,挺好用的,整体,正面
1097,_,不贴,使用体验,负面
1097,_,很容易掉粉,使用体验,负面
1097,_,浮粉,使用体验,负面
1098,_,挺好用,整体,正面
1099,_,还可以,整体,正面
1100,_,还不错,整体,正面
1100,速度,很快,物流,正面
1101,_,好没用,整体,负面
1102,_,可以啊,整体,正面
1102,_,提好用,整体,正面
1103,持久情况,_,功效,正面
1103,_,还好,整体,正面
1103,防晒效果,一般,功效,中性
1103,物流,多块,物流,正面
1104,盖,松的,使用体验,正面
1104,_,还行,整体,正面
1105,营养液,很充足,成分,正面
1106,_,还行,整体,正面
1106,精华,多,成分,正面
1107,_,不错,整体,正面
1108,味,不错,气味,正面
1109,_,还可以,整体,正面
1110,物流,很快,物流,正面
1110,_,比较好,整体,正面
1111,_,非常好用,整体,正面
1112,_,挺好用的,整体,正面
1113,水份,几乎没有了,成分,负面
1113,_,很干,使用体验,负面
1114,_,太差了,整体,负面
1114,_,粉浮着,使用体验,负面
1114,_,特别少,整体,负面
1115,_,还可以,整体,正面
1115,量,多,其他,正面
1116,_,非常好用,整体,正面
1117,_,很喜欢,整体,正面
1117,颜色,正好,功效,正面
1117,活动,_,价格,正面
1117,_,挺划算的,价格,正面
1118,_,好好的,整体,正面
1119,_,还可以,整体,正面
1119,_,挺服帖的,使用体验,正面
1119,味道,好闻,气味,正面
1120,_,非常的实惠,价格,正面
1120,性价比,真高,价格,正面
1121,味道,很好闻,气味,正面
1121,送货,很快,物流,正面
1122,_,挺薄,使用体验,正面
1122,_,贴肤,使用体验,正面
1122,_,没有过敏,使用体验,正面
1122,_,不痒,使用体验,正面
1122,_,还可以,整体,正面
1123,_,还不错,整体,正面
1124,_,挺不错的,整体,正面
1125,_,不干,使用体验,负面
1125,_,不紧绷,使用体验,正面
1125,_,非常好,整体,正面
1125,物流,_,物流,正面
1125,_,快,物流,正面
1126,_,均匀肤色,使用体验,正面
1126,_,很好推开,使用体验,正面
1126,_,不错,整体,正面
1127,_,有点失望,整体,负面
1127,日期,不是新的,新鲜度,负面
1128,包装,挺好的,包装,正面
1129,赠品,_,价格,正面
1129,_,很好用,整体,正面
1130,_,很不错,整体,正面
1130,_,特别水润,使用体验,正面
1131,_,还行,整体,正面
1131,味道,淡淡的,气味,正面
1132,_,太香了,气味,负面
1133,_,很好,整体,正面
1133,粉质,细腻,使用体验,正面
1133,_,比较好推开,使用体验,正面
1133,_,好评,整体,正面
1134,_,很好用,整体,正面
1135,_,很白,功效,正面
1135,快递,很快,物流,正面
1135,_,油亮油亮的,使用体验,负面
1136,_,不错,整体,正面
1136,_,很自然,功效,正面
1136,_,很好推开,使用体验,正面
1137,_,不太喜欢,整体,负面
1137,_,很划算,价格,正面
1138,_,还可以,整体,正面
1138,_,干的脱皮,使用体验,负面
1139,_,很好,整体,正面
1139,泡沫,很细腻,使用体验,正面
1140,_,挺好的,整体,正面
1140,遮瑕效果,_,功效,正面
1140,_,好,整体,正面
1141,_,还不错,整体,正面
1142,_,非常好用,整体,正面
1142,_,非常香,气味,正面
1143,_,还挺好的,整体,正面
1144,_,辣眼睛,使用体验,负面
1144,味道,刺鼻,气味,负面
1144,_,太失望了,整体,负面
1145,_,不错,整体,正面
1145,保湿效果,一般,功效,中性
1146,_,是正品,真伪,正面
1146,_,非常好用,整体,正面
1147,_,比较显白,功效,正面
1147,香味,淡淡的,气味,正面
1147,发货速度,挺快,物流,正面
1148,_,很实惠,价格,正面
1148,保湿效果,好,功效,正面
1148,_,遮暇,功效,正面
1148,_,容易油,使用体验,负面
1149,_,服帖,使用体验,正面
1149,_,显白,功效,正面
1150,_,不错,整体,正面
1151,价位,经济,价格,正面
1151,_,实惠,价格,正面
1151,_,挺好的,整体,正面
1151,_,挺补水的,功效,正面
1152,上妆效果,满好的,功效,正面
1152,_,不错,整体,正面
1152,_,很自然,功效,正面
1153,价格,很合适,价格,正面
1153,_,很清爽,使用体验,正面
1153,_,不刺激,使用体验,正面
1154,_,可以哦,整体,正面
1154,_,水份多多,成分,正面
1155,_,很喜欢,整体,正面
1155,卸妆,非常彻底,功效,正面
1155,_,很干净,功效,正面
1155,_,一点也不干,使用体验,负面
1156,卸妆效果,一般般,功效,中性
1157,_,挺不错的,整体,正面
1158,价格,实惠,价格,正面
1158,_,物超所值,整体,正面
1159,泡沫,多,使用体验,正面
1159,_,洗干净,使用体验,负面
1159,_,不腻,使用体验,正面
1159,_,不干,使用体验,负面
1160,_,挺好,整体,正面
1160,_,经济,价格,正面
1160,_,实惠,价格,正面
1160,_,不错,整体,正面
1160,_,不卡粉,使用体验,正面
1160,_,持久,功效,正面
1160,_,清新,使用体验,正面
1161,包装,好看,包装,正面
1161,_,挺好用的,整体,正面
1162,_,很不错,整体,正面
1162,_,有点白,功效,负面
1163,_,很喜欢,整体,正面
1163,_,真心不错,整体,正面
1164,_,可以,整体,正面
1164,服务,不敢恭维,物流,负面
1165,_,是正品,真伪,正面
1166,补水效果,还行,功效,正面
1167,价格,低一点,价格,负面
1168,_,好用,整体,正面
1168,_,超级补水,功效,正面
1168,_,保湿,功效,正面
1169,_,很好,整体,正面
1169,物流,给了,物流,正面
1169,_,不错,整体,正面
1170,_,还是不错的,整体,正面
1171,物流速度,特,物流,正面
1171,_,特别快,物流,正面
1171,卖家态度,不错,服务,正面
1171,_,喜欢,整体,正面
1172,_,还可以,整体,正面
1173,_,好用,整体,正面
1174,_,不错,整体,正面
1174,_,挺好用,整体,正面
1175,_,很好用,整体,正面
1175,_,很爽,整体,正面
1175,_,不油腻,使用体验,正面
1176,_,是,整体,负面
1176,_,正品,真伪,正面
1177,价格,实惠,价格,正面
1177,_,很好用,整体,正面
1177,物流,超级划算,价格,正面
1177,_,超快,物流,正面
1177,_,非常满意,整体,正面
1178,盒子,没有,包装,负面
1179,保湿,_,功效,正面
1179,补水效果,不错,功效,正面
1180,_,还可以,整体,正面
1180,水份,挺足的,成分,正面
1181,_,挺好用的,整体,正面
1181,_,不卡粉,使用体验,正面
1181,_,挺实惠的,价格,正面
1182,_,往好,整体,正面
1182,精华液,很多,成分,正面
1182,_,很喜欢,整体,正面
1183,_,不错,整体,正面
1183,遮暇,还可以,功效,正面
1184,香味,淡淡的,气味,正面
1184,_,还可以,整体,正面
1185,_,好评,整体,正面
1185,_,干净,功效,正面
1185,_,不紧绷,使用体验,正面
1185,_,好闻,气味,正面
1186,_,超好用,整体,正面
1186,_,润润的,使用体验,正面
1187,_,很好,整体,正面
1187,快递小哥,送货到家,物流,正面
1188,_,好，棒,整体,正面
1188,_,好，用,整体,正面
1189,_,好划算,价格,正面
1189,赠品,_,价格,正面
1190,_,还行,整体,正面
1191,_,很喜欢,整体,正面
1192,_,不油腻,使用体验,正面
1192,_,不错,整体,正面
1192,_,好用,整体,正面
1193,_,实惠,价格,正面
1193,_,好用,整体,正面
1194,_,太干了,使用体验,负面
1194,_,不好用,整体,负面
1195,_,比较满意,整体,正面
1195,_,便宜多,价格,正面
1196,香味,可以,气味,正面
1197,_,很好,整体,正面
1197,_,不卡粉,使用体验,正面
1197,保湿,_,功效,正面
1197,_,好,整体,正面
1198,_,不错,整体,正面
1199,_,很快,物流,正面
1199,_,不错,整体,正面
1200,_,闷痘,使用体验,负面
1200,_,搓泥,使用体验,负面
1200,_,过期,新鲜度,负面
1201,包装,很不错,包装,正面
1201,_,很好,整体,正面
1202,_,非常不错,整体,正面
1202,味道,好闻,气味,正面
1203,活动,_,价格,正面
1203,_,温和,使用体验,正面
1203,_,不太刺激,使用体验,负面
1204,_,不错,整体,正面
1205,_,一般,整体,中性
1205,_,不是很滋润,使用体验,负面
1206,吸收,很不错,使用体验,正面
1207,_,不错,整体,正面
1207,_,容易推开,使用体验,正面
1208,_,挺好用的,整体,正面
1208,遮瑕,特别好,功效,正面
1209,_,很好用,整体,正面
1209,香味,淡淡的,气味,正面
1210,_,水水润润的,使用体验,正面
1210,补水用,很好,功效,正面
1211,_,很好用,整体,正面
1211,_,不紧绷,使用体验,正面
1211,_,超值的,价格,正面
1212,_,很好用,整体,正面
1212,_,好评,整体,正面
1213,_,不错,整体,正面
1213,价格,实惠,价格,正面
1214,_,很好,整体,正面
1215,_,好用,整体,正面
1215,_,有一点白,功效,负面
1215,味道,不好闻,气味,负面
1216,_,还可以,整体,正面
1216,_,水份很多,成分,正面
1217,_,很好用,整体,正面
1217,粉底,有香味,气味,正面
1217,_,不太喜欢,整体,负面
1218,_,很喜欢,整体,正面
1218,_,经济,价格,正面
1218,_,实惠,价格,正面
1218,_,好评,整体,正面
1219,_,很好用,整体,正面
1219,价格,亲民,价格,正面
1219,上妆效果,很好,功效,正面
1220,气味,相似,气味,正面
1220,_,好舒服,使用体验,正面
1220,_,滑滑的,使用体验,正面
1220,_,不拉眼,使用体验,负面
1220,_,真的好用,整体,正面
